SKU,HGT1,WID1,DPTH1,product_volume,movement_frequency,movement_category,storage_priority_score,storage_priority,main_storage_location,location_pick_count,recommended_zone,relocation_recommended,recommendation_reason
MU-11218,22,6,7,924,5539,High Movement,0.8637358490566037,High Priority,145122,5504,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
MU-17539,1,1,1,1,1309,High Movement,0.6073962264150944,Medium Priority,144523,1303,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
MU-17546,1,1,1,1,1023,High Movement,0.5737169811320755,Medium Priority,144522,1017,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
MU-45326,25,9,8,1800,445,Medium Movement,0.6362830188679245,Medium Priority,143722,445,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
MU-49263,23,7,7,1127,2086,High Movement,0.8250754716981132,High Priority,145522,2079,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
MU-49207,1,1,1,1,1005,High Movement,0.5690943396226416,Medium Priority,145322,986,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
MU-49208,12,7,7,588,782,High Movement,0.6204528301886792,Medium Priority,145523,777,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
MU-49325,25,9,8,1800,1077,High Movement,0.7913396226415095,Medium Priority,143723,1072,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
MU-49320,13,6,4,312,2438,High Movement,0.7242452830188679,Medium Priority,144923,2423,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
MU-49331,14,6,4,336,3436,High Movement,0.7496603773584904,Medium Priority,145323,3412,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
MU-49332,13,6,4,312,2364,High Movement,0.7210754716981131,Medium Priority,144922,2348,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
MU-92564,21,7,7,1029,5035,High Movement,0.8711132075471697,High Priority,144722,5002,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
N292921124,22,14,13,4004,612,Medium Movement,0.7319245283018867,Medium Priority,152422,612,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N292921140,10,8,8,640,481,Medium Movement,0.5419245283018868,Medium Priority,152622,481,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N292921107,13,27,35,12285,306,Medium Movement,0.6328301886792453,Medium Priority,152423,306,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-16832,1,1,1,1,3,Low Movement,0.0401320754716981,Low Priority,192222,2,ZONE_C,False,Lower movement priority; can use lower-access storage.
N3-18329,24,12,18,5184,370,Medium Movement,0.6455849056603773,Medium Priority,191423,370,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-18350,24,12,37,10656,220,Medium Movement,0.5826415094339622,Medium Priority,191033,137,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-18367,22,11,44,10648,262,Medium Movement,0.6086792452830188,Medium Priority,191032,167,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-18374,21,12,43,10836,255,Medium Movement,0.604,Medium Priority,191933,166,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-18381,6,12,16,1152,430,Medium Movement,0.5881509433962264,Medium Priority,191633,227,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-18398,6,13,18,1404,1949,High Movement,0.848566037735849,High Priority,191323,1158,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
N3-18305,5,12,21,1260,1984,High Movement,0.839754716981132,High Priority,191722,1178,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
N3-18411,5,13,23,1495,2604,High Movement,0.8805094339622641,High Priority,191422,1566,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
N3-18435,18,12,19,4104,668,High Movement,0.748754716981132,Medium Priority,191723,668,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-18442,17,12,21,4284,917,High Movement,0.8052641509433962,High Priority,191522,917,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
N3-18459,17,24,11,4488,1047,High Movement,0.8272830188679245,High Priority,191523,1041,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
N3-18466,24,24,19,10944,252,Medium Movement,0.6021320754716981,Medium Priority,191833,139,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-18480,21,12,45,11340,359,Medium Movement,0.6547735849056604,Medium Priority,191922,223,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-32287,17,12,18,3672,28,Low Movement,0.3535094339622642,Low Priority,192222,16,ZONE_C,False,Lower movement priority; can use lower-access storage.
N3-32548,1,1,1,1,1841,High Movement,0.6471509433962264,Medium Priority,191732,1835,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-32549,1,1,1,1,2180,High Movement,0.665377358490566,Medium Priority,191333,1945,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-52374,1,1,1,1,14,Low Movement,0.0775094339622641,Low Priority,191432,14,ZONE_C,False,Lower movement priority; can use lower-access storage.
N3-5496,23,12,37,10212,183,Medium Movement,0.5572641509433962,Medium Priority,192723,177,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-5403,21,12,44,11088,229,Medium Movement,0.5881698113207547,Medium Priority,192132,228,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-5519,43,12,23,11868,121,Low Movement,0.5037169811320754,Medium Priority,192622,100,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-5533,21,12,44,11088,40,Low Movement,0.4033962264150943,Medium Priority,192722,29,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-8246-3,5,13,23,1495,3,Low Movement,0.2391509433962264,Low Priority,191433,3,ZONE_C,False,Lower movement priority; can use lower-access storage.
N3-91554,1,1,1,1,19,Low Movement,0.0882075471698113,Low Priority,191023,6,ZONE_C,False,Lower movement priority; can use lower-access storage.
N3-918336,21,24,11,5544,554,Medium Movement,0.7238867924528302,Medium Priority,191932,325,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-918343,21,12,23,5796,650,High Movement,0.7537735849056604,Medium Priority,191823,646,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-918473,22,12,43,11352,583,Medium Movement,0.7440377358490565,Medium Priority,191332,376,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-91925,18,11,19,3762,2,Low Movement,0.2793396226415094,Low Priority,191623,2,ZONE_C,False,Lower movement priority; can use lower-access storage.
N3-91927,17,12,21,4284,120,Low Movement,0.484188679245283,Medium Priority,192023,65,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-91933,26,21,11,6006,345,Medium Movement,0.6384716981132075,Medium Priority,191832,337,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-91934,25,22,11,6050,587,Medium Movement,0.7364339622641509,Medium Priority,191623,359,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-91935,25,49,12,14700,930,High Movement,0.8290943396226415,High Priority,191022,597,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
N3-98239,6,12,17,1224,306,Medium Movement,0.5443584905660377,Medium Priority,191632,193,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N3-98246,6,12,20,1440,1413,High Movement,0.8130754716981132,High Priority,191222,1402,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
N3-98253,5,12,22,1320,1376,High Movement,0.8012452830188679,High Priority,191322,1367,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
N3-98260,5,13,22,1430,1893,High Movement,0.8458867924528302,High Priority,191223,1882,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
N6N1221125,12,7,7,588,4237,High Movement,0.8017924528301887,High Priority,275522,3457,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
N6N1221133,12,7,7,588,6348,High Movement,0.8152641509433962,High Priority,281422,5717,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
N6N1321131,12,7,7,588,3197,High Movement,0.7864716981132076,Medium Priority,282622,3164,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
N6N1321157,12,7,7,588,4921,High Movement,0.8083962264150943,High Priority,281022,4879,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
N6N1323178,11,7,7,539,1668,High Movement,0.718943396226415,Medium Priority,142224,1657,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
NA-397112,24,7,7,1176,25,Low Movement,0.2750943396226415,Low Priority,N350D3,24,ZONE_C,False,Lower movement priority; can use lower-access storage.
NA-402526,4,9,15,540,2,Low Movement,0.1185283018867924,Low Priority,N362D6,2,ZONE_C,False,Lower movement priority; can use lower-access storage.
NA-710775,4,9,15,540,18,Low Movement,0.168188679245283,Low Priority,N350D5,16,ZONE_C,False,Lower movement priority; can use lower-access storage.
NA-710881,9,14,3,378,39,Low Movement,0.1912641509433962,Low Priority,N364D2,37,ZONE_C,False,Lower movement priority; can use lower-access storage.
NA-710898,14,7,7,686,13,Low Movement,0.1784905660377358,Low Priority,N364D5,12,ZONE_C,False,Lower movement priority; can use lower-access storage.
NA-710805,21,8,8,1344,48,Low Movement,0.3407358490566037,Low Priority,N350D2,47,ZONE_C,False,Lower movement priority; can use lower-access storage.
NA-743223,4,9,15,540,13,Low Movement,0.1570943396226415,Low Priority,N362D3,11,ZONE_C,False,Lower movement priority; can use lower-access storage.
NA-743230,4,9,15,540,12,Low Movement,0.1535283018867924,Low Priority,N362D5,10,ZONE_C,False,Lower movement priority; can use lower-access storage.
NA-743247,10,15,3,450,45,Low Movement,0.2166792452830188,Low Priority,N364D3,42,ZONE_C,False,Lower movement priority; can use lower-access storage.
NA-743254,10,16,4,640,32,Low Movement,0.2191320754716981,Low Priority,N362D4,30,ZONE_C,False,Lower movement priority; can use lower-access storage.
NA-743261,21,7,7,1029,4,Low Movement,0.1983207547169811,Low Priority,N358D3,4,ZONE_C,False,Lower movement priority; can use lower-access storage.
NA-743278,4,9,15,540,29,Low Movement,0.1956603773584905,Low Priority,N364D4,27,ZONE_C,False,Lower movement priority; can use lower-access storage.
NA-743346,4,9,15,540,1,Low Movement,0.1128490566037735,Low Priority,121202,1,ZONE_C,False,Lower movement priority; can use lower-access storage.
NA-743384,9,13,4,468,35,Low Movement,0.198188679245283,Low Priority,N358D6,33,ZONE_C,False,Lower movement priority; can use lower-access storage.
NA-743391,11,7,8,616,10,Low Movement,0.1609245283018867,Low Priority,N358D4,8,ZONE_C,False,Lower movement priority; can use lower-access storage.
NA-740123,4,9,15,540,17,Low Movement,0.1656792452830188,Low Priority,N362D2,16,ZONE_C,False,Lower movement priority; can use lower-access storage.
NO-8158715,16,8,4,512,710,High Movement,0.5890377358490566,Medium Priority,N423C5,710,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
NO-92074,10,5,2,100,320,Medium Movement,0.3968301886792452,Low Priority,N423C2,320,ZONE_C,False,Lower movement priority; can use lower-access storage.
NO-93642,19,10,5,950,1480,High Movement,0.7696603773584905,Medium Priority,N421C5,1478,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
NO-98151,19,10,5,950,415,Medium Movement,0.5595283018867924,Medium Priority,N423C4,413,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
NO-99264,19,10,5,950,313,Medium Movement,0.513433962264151,Medium Priority,N423A5,313,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
O2-15413,10,13,3,390,950,High Movement,0.6206603773584907,Medium Priority,184222,950,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
O2-15414,10,13,3,390,2169,High Movement,0.7242075471698113,Medium Priority,184223,2171,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
O2-15421,10,13,3,390,1746,High Movement,0.701754716981132,Medium Priority,184623,1746,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
O2-3252330,11,10,9,990,1592,High Movement,0.7840566037735849,Medium Priority,184523,1592,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
O2-3252347,11,10,10,1100,1408,High Movement,0.7763018867924527,Medium Priority,184322,1408,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
O2-3252392,11,10,10,1100,1524,High Movement,0.7889811320754716,Medium Priority,184323,1524,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
O2-35122,12,10,10,1200,480,Medium Movement,0.6186981132075472,Medium Priority,184122,480,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
O2-35123,12,10,10,1200,482,Medium Movement,0.6210754716981132,Medium Priority,184123,482,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
O2-35124,12,10,10,1200,493,Medium Movement,0.6239811320754717,Medium Priority,184622,493,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
O2-35312,11,10,10,1100,3849,High Movement,0.865320754716981,High Priority,184722,2453,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
O2-35313,11,10,10,1100,3129,High Movement,0.8529056603773584,High Priority,184522,3107,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
O2-35314,11,10,10,1100,3575,High Movement,0.8616226415094339,High Priority,184723,2417,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
O271325121,11,10,10,1100,7331,High Movement,0.885132075471698,High Priority,185122,7258,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
O271325139,11,10,10,1100,7857,High Movement,0.8853962264150943,High Priority,185322,7808,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
O271325196,11,10,9,990,5234,High Movement,0.8688490566037735,High Priority,184923,3373,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
O271325104,11,10,10,1100,3367,High Movement,0.857132075471698,High Priority,184922,2372,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
O271325220,11,10,9,990,8211,High Movement,0.8755849056603773,High Priority,185522,8152,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
PT-111724,16,7,7,784,2044,High Movement,0.780132075471698,Medium Priority,142422,2037,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
PT-31142,26,12,10,3120,595,Medium Movement,0.7156603773584904,Medium Priority,152523,594,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
PT-31411,28,16,13,5824,1034,High Movement,0.8338301886792452,High Priority,152323,1029,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
PT-3631137,24,13,11,3432,694,High Movement,0.7486792452830189,Medium Priority,152322,694,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
PT-44138,26,12,10,3120,240,Medium Movement,0.5624528301886792,Medium Priority,152522,131,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
PT-45114,23,12,11,3036,222,Medium Movement,0.550622641509434,Medium Priority,153522,222,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
PT-72148,25,9,8,1800,3487,High Movement,0.9106037735849056,High Priority,144622,3377,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
PT-72149,25,26,30,19500,564,Medium Movement,0.7420188679245283,Medium Priority,144822,564,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
PT-72140,22,10,10,2200,764,High Movement,0.7448679245283019,Medium Priority,144423,764,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
PT93621131,26,12,9,2808,1305,High Movement,0.8389622641509434,High Priority,152123,1305,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
PT93621141,26,12,10,3120,398,Medium Movement,0.6401132075471697,Medium Priority,152122,398,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
PT93621143,26,12,10,3120,496,Medium Movement,0.684622641509434,Medium Priority,151922,495,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
PT93621144,26,12,10,3120,367,Medium Movement,0.6262452830188678,Medium Priority,151723,367,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
PT93621151,20,10,10,2000,810,High Movement,0.7495660377358491,Medium Priority,151722,810,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
PT93621180,26,12,10,3120,567,Medium Movement,0.7070754716981131,Medium Priority,151522,566,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q2-21227,13,7,7,637,36,Low Movement,0.2255283018867924,Low Priority,1520A6,36,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q2H1216133,10,7,7,490,41,Low Movement,0.2146415094339622,Low Priority,1520A4,41,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q2H1216159,9,7,7,441,36,Low Movement,0.1947924528301886,Low Priority,1532A4,36,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q2H1216166,12,7,7,588,25,Low Movement,0.194377358490566,Low Priority,1532A6,25,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q2H1216174,13,7,7,637,21,Low Movement,0.1914528301886792,Low Priority,1520A5,21,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q2H1316149,8,7,7,392,146,Low Movement,0.316566037735849,Low Priority,1534A6,146,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q2H1416121,11,8,8,704,136,Low Movement,0.3535471698113207,Low Priority,1532A2,136,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q2H1416139,8,7,7,392,196,Medium Movement,0.3602830188679245,Low Priority,1534A2,196,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q2H1416170,8,7,7,392,143,Low Movement,0.3133962264150943,Low Priority,1534A3,143,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q2H1421564,9,8,8,576,80,Low Movement,0.2836792452830188,Low Priority,1532A5,80,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q2H1516137,14,7,7,686,41,Low Movement,0.2429433962264151,Low Priority,1520A2,41,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q2H1616134,11,8,8,704,59,Low Movement,0.2711320754716981,Low Priority,1528C5,59,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q7-9213,24,7,7,1176,764,High Movement,0.6964150943396226,Medium Priority,213123,761,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q7-9222,1,1,1,1,234,Medium Movement,0.3234339622641509,Low Priority,213723,233,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q7-9231,24,7,7,1176,1992,High Movement,0.8302075471698114,High Priority,213122,1988,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
Q7-9236,1,1,1,1,513,Medium Movement,0.4543207547169811,Medium Priority,213522,513,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q7-9261,25,7,7,1225,327,Medium Movement,0.5532264150943396,Medium Priority,213823,258,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q7-9203,24,7,7,1176,352,Medium Movement,0.5574716981132075,Medium Priority,213822,225,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q7-9691,1,1,1,1,420,Medium Movement,0.4149622641509434,Medium Priority,213523,420,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q7-9697,1,1,1,1,511,Medium Movement,0.4533962264150943,Medium Priority,213722,509,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q7-9721,24,7,7,1176,158,Medium Movement,0.4415094339622641,Medium Priority,213923,158,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q8-41582,1,1,1,1,1,Low Movement,0.0300943396226415,Low Priority,421432U,1,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q8-45043,1,1,1,1,34,Low Movement,0.1238679245283018,Low Priority,421322,34,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q8-40394,1,1,1,1,271,Medium Movement,0.3469433962264151,Low Priority,432423,233,ZONE_C,False,Lower movement priority; can use lower-access storage.
Q9-52103,10,9,9,810,374,Medium Movement,0.5176603773584906,Medium Priority,431532,367,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q9-52104,9,9,9,729,360,Medium Movement,0.4988679245283018,Medium Priority,431733,357,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q9-53202,9,9,9,729,345,Medium Movement,0.4910754716981131,Medium Priority,431533,338,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q9-59462,19,4,15,1140,508,Medium Movement,0.6192264150943396,Medium Priority,431232,502,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q9-59463,19,4,15,1140,558,Medium Movement,0.6354716981132075,Medium Priority,431233,550,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q9-59464,19,4,15,1140,370,Medium Movement,0.5576792452830188,Medium Priority,431432,362,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q9-59465,19,4,15,1140,459,Medium Movement,0.5982264150943396,Medium Priority,431433,453,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q9-59466,19,4,15,1140,479,Medium Movement,0.6074716981132076,Medium Priority,431632,471,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q9-59467,19,4,15,1140,260,Medium Movement,0.5074905660377358,Medium Priority,431633,256,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q9-59468,19,4,15,1140,532,Medium Movement,0.6266226415094339,Medium Priority,431832,520,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
Q9-59472,19,4,15,1140,527,Medium Movement,0.624377358490566,Medium Priority,431032,518,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-115061,1,1,1,1,254,Medium Movement,0.336377358490566,Low Priority,N25822,254,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-115078,1,1,1,1,253,Medium Movement,0.3357169811320755,Low Priority,N26623,253,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-117349,16,29,6,2784,528,Medium Movement,0.6900754716981132,Medium Priority,523923,527,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-117479,16,29,6,2784,2038,High Movement,0.8916226415094339,High Priority,533222,2021,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
QH-119978,24,10,6,1440,60,Low Movement,0.3623018867924528,Low Priority,512533,60,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-119015,4,8,28,896,3848,High Movement,0.8422452830188679,High Priority,512823,3836,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
QH-123579,5,6,6,180,2198,High Movement,0.6972264150943396,Medium Priority,N23523,2206,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-123586,9,6,5,270,663,High Movement,0.5427924528301886,Medium Priority,N26232,664,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-120595,1,1,1,1,1548,High Movement,0.6313018867924528,Medium Priority,512523,1548,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-120502,1,1,1,1,708,High Movement,0.5103207547169811,Medium Priority,512723,708,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-120632,1,1,1,1,1028,High Movement,0.5742452830188679,Medium Priority,512232,1027,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-120656,1,1,1,1,641,High Movement,0.4939433962264151,Medium Priority,511222,641,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-120669,1,1,1,1,1867,High Movement,0.6497924528301886,Medium Priority,521022,1866,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-120694,1,1,1,1,372,Medium Movement,0.3918490566037736,Low Priority,513622,372,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-120780,1,1,1,1,540,Medium Movement,0.4631698113207547,Medium Priority,514723,525,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-120816,1,1,1,1,2040,High Movement,0.6600943396226415,Medium Priority,513322,2040,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-120823,1,1,1,1,1009,High Movement,0.5700188679245283,Medium Priority,513222,1008,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-120830,1,1,1,1,611,Medium Movement,0.4848301886792452,Medium Priority,513823,611,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-120922,1,1,1,1,3463,High Movement,0.699188679245283,Medium Priority,513522,3460,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-120939,1,1,1,1,1445,High Movement,0.6212641509433962,Medium Priority,521023,1441,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-120984,1,1,1,1,1686,High Movement,0.6394905660377358,Medium Priority,514422,1686,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-120991,1,1,1,1,752,High Movement,0.5207547169811321,Medium Priority,514423,752,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-120014,1,1,1,1,590,Medium Movement,0.4784905660377359,Medium Priority,513633,590,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-131119,1,1,1,1,532,Medium Movement,0.4598679245283019,Medium Priority,513822,532,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-131188,1,1,1,1,1136,High Movement,0.5879811320754718,Medium Priority,513422,1136,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-131195,1,1,1,1,451,Medium Movement,0.4280377358490566,Medium Priority,513023,451,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-131270,1,1,1,1,536,Medium Movement,0.461188679245283,Medium Priority,522322,536,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-131775,1,1,1,1,1857,High Movement,0.6486037735849056,Medium Priority,513423,1856,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-131782,1,1,1,1,672,High Movement,0.5029245283018867,Medium Priority,512022,672,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-140484,20,8,7,1120,137,Low Movement,0.4106792452830188,Medium Priority,N26832,137,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-140484D,19,8,16,2432,33,Low Movement,0.3479245283018867,Low Priority,723042,9,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-151114,29,7,10,2030,1815,High Movement,0.8617169811320754,High Priority,532322,1815,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
QH-175980,14,8,4,448,21,Low Movement,0.1614528301886792,Low Priority,N252C4,21,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-107264,16,8,5,640,406,Medium Movement,0.508245283018868,Medium Priority,N25833,405,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-215182,1,1,1,1,4,Low Movement,0.0443584905660377,Low Priority,534223,4,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-217493,1,1,1,1,372,Medium Movement,0.3918490566037736,Low Priority,512423,371,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-217400,1,1,1,1,302,Medium Movement,0.3622641509433962,Low Priority,512522,302,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-217516,1,1,1,1,313,Medium Movement,0.3676792452830189,Low Priority,512923,313,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-217523,1,1,1,1,272,Medium Movement,0.3477358490566037,Low Priority,512123,272,ZONE_C,False,Lower movement priority; can use lower-access storage.
QH-210283,29,7,10,2030,2589,High Movement,0.8971132075471698,High Priority,532122,2588,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
QH-210207,1,1,1,1,1128,High Movement,0.5871886792452831,Medium Priority,533622,1128,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-210982,4,8,28,896,986,High Movement,0.7033018867924528,Medium Priority,513433,986,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-221282,22,7,4,616,400,Medium Movement,0.5014150943396226,Medium Priority,5151C6,399,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-221206,23,6,6,828,392,Medium Movement,0.5263962264150943,Medium Priority,515122,392,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-222343,1,1,1,1,3339,High Movement,0.6965471698113208,Medium Priority,522522,3335,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
QH-223579,1,1,1,1,152,Medium Movement,0.2624150943396226,Low Priority,522822,152,ZONE_C,False,Lower movement priority; can use lower-access storage.
