SKU,UOM1,UOM2,UOM3,HGT1,WID1,DPTH1,product_volume,pick_count,total_quantity_picked,movement_frequency,movement_category,cluster,movement_score,space_requirement_score,storage_priority_score,storage_priority
F6-52416,UN,CJ,PT,1,1,1,1,115,14734,115,Low Movement,0,0.290188679245283,0.08886792452830189,0.22979245283018865,Low Priority
F7-11748,UN,CJ,PT,23,12,13,3588,742,14887,742,High Movement,0,0.7011320754716981,0.8947169811320754,0.7592075471698112,Medium Priority
F7-170839,UN,CJ,PT,24,9,9,1944,1275,26426,1275,High Movement,1,0.8247169811320755,0.8011320754716981,0.8176415094339622,High Priority
F7-170853,UN,CJ,PT,21,8,8,1344,3419,97904,3419,High Movement,3,0.9588679245283019,0.7188679245283018,0.8868679245283019,High Priority
F7-170860,UN,CJ,PT,14,8,8,896,4813,154554,4813,High Movement,3,0.9826415094339622,0.5454716981132075,0.8514905660377358,High Priority
F7-170877,UN,CJ,PT,24,9,9,1944,1865,46781,1865,High Movement,1,0.8896226415094339,0.8011320754716981,0.8630754716981132,High Priority
F7-170884,UN,CJ,PT,24,10,10,2400,1309,34527,1309,High Movement,1,0.829622641509434,0.8390566037735849,0.8324528301886793,High Priority
G9-521,UN,CJ,PT,20,7,7,980,462,15371,462,Medium Movement,0,0.5801886792452831,0.5854716981132075,0.5817735849056603,Medium Priority
G9-522,UN,CJ,PT,18,7,7,882,481,10501,481,Medium Movement,0,0.5943396226415094,0.5405660377358491,0.5782075471698113,Medium Priority
G973821151,UN,CJ,PT,18,7,7,882,1233,26235,1233,High Movement,1,0.8177358490566038,0.5405660377358491,0.7345849056603773,Medium Priority
G973821176,UN,CJ,PT,20,7,7,980,515,19183,515,Medium Movement,0,0.6118867924528302,0.5854716981132075,0.6039622641509433,Medium Priority
G973821100,UN,CJ,PT,19,7,7,931,1228,27486,1228,High Movement,1,0.8169811320754717,0.569433962264151,0.7427169811320754,Medium Priority
G0-119612,UN,CJ,PT,10,10,3,300,1161,45498,1161,High Movement,1,0.8060377358490566,0.24377358490566037,0.6373584905660377,Medium Priority
G0-119613,UN,CJ,PT,10,10,3,300,931,36836,931,High Movement,0,0.759811320754717,0.24377358490566037,0.605,Medium Priority
G0-119614,UN,CJ,PT,10,10,3,300,869,33987,869,High Movement,0,0.7420754716981132,0.24377358490566037,0.5925849056603772,Medium Priority
G0-119615,UN,CJ,PT,19,10,3,570,759,27139,759,High Movement,0,0.7083018867924529,0.3779245283018868,0.609188679245283,Medium Priority
G0-119616,UN,CJ,PT,10,10,3,300,292,10914,292,Medium Movement,0,0.4720754716981132,0.24377358490566037,0.4035849056603773,Medium Priority
G0-128112,UN,CJ,PT,25,13,13,4225,1356,30964,1356,High Movement,1,0.8373584905660377,0.9192452830188679,0.8619245283018868,High Priority
G0-128113,UN,CJ,PT,12,10,3,360,1126,28017,1126,High Movement,1,0.8,0.2749056603773585,0.6424716981132075,Medium Priority
G0-128114,UN,CJ,PT,12,7,5,420,1007,24108,1007,High Movement,0,0.7754716981132076,0.3022641509433962,0.6335094339622641,Medium Priority
G0-128115,UN,CJ,PT,25,13,13,4225,801,18512,801,High Movement,0,0.7228301886792453,0.9192452830188679,0.7817547169811321,Medium Priority
G0-128116,UN,CJ,PT,24,13,13,4056,396,9862,396,Medium Movement,0,0.5377358490566038,0.9128301886792453,0.6502641509433962,Medium Priority
G0-661228,EX,CJ,PT,15,10,9,1350,2688,8912,2688,High Movement,1,0.9388679245283019,0.7235849056603774,0.8742830188679245,High Priority
G0-661235,EX,CJ,PT,15,10,10,1500,3990,20421,3990,High Movement,3,0.9720754716981133,0.7535849056603774,0.9065283018867925,High Priority
G0-661242,EX,CJ,PT,15,10,9,1350,3636,17930,3636,High Movement,3,0.9664150943396227,0.7235849056603774,0.893566037735849,High Priority
G0-661280,EX,CJ,PT,15,10,9,1350,2399,7999,2399,High Movement,1,0.9249056603773584,0.7235849056603774,0.8645094339622641,High Priority
G0-661204,EX,CJ,PT,15,10,9,1350,3593,18038,3593,High Movement,3,0.9649056603773585,0.7235849056603774,0.8925094339622641,High Priority
G0-661716,UN,CJ,PT,12,6,6,432,127,2601,127,Low Movement,0,0.3016981132075472,0.30886792452830186,0.3038490566037736,Low Priority
G0-666711,EX,CJ,PT,15,10,9,1350,2220,8490,2220,High Movement,1,0.9147169811320754,0.7235849056603774,0.857377358490566,High Priority
G0-666919,EX,CJ,PT,15,10,9,1350,1977,8344,1977,High Movement,1,0.9,0.7235849056603774,0.8470754716981133,High Priority
G0-668166,EX,CJ,PT,15,10,9,1350,301,931,301,Medium Movement,0,0.4784905660377359,0.7235849056603774,0.5520188679245284,Medium Priority
G0-668173,EX,CJ,PT,15,10,9,1350,1997,5762,1997,High Movement,1,0.9016981132075472,0.7235849056603774,0.8482641509433961,High Priority
G0-668104,EX,CJ,PT,15,10,9,1350,2403,7234,2403,High Movement,1,0.9252830188679245,0.7235849056603774,0.8647735849056604,High Priority
G0-668487,UN,CJ,PT,4,8,8,256,766,25149,766,High Movement,0,0.7107547169811321,0.22849056603773585,0.5660754716981132,Medium Priority
G0-668500,UN,CJ,PT,15,4,13,780,453,12337,453,Medium Movement,0,0.5752830188679245,0.48452830188679247,0.5480566037735849,Medium Priority
G0-668616,UN,CJ,PT,15,4,13,780,282,8022,282,Medium Movement,0,0.4656603773584906,0.48452830188679247,0.4713207547169811,Medium Priority
G0-668623,UN,CJ,PT,15,4,13,780,347,8959,347,Medium Movement,0,0.5067924528301887,0.48452830188679247,0.5001132075471698,Medium Priority
G0-668630,UN,CJ,PT,15,4,13,780,221,5382,221,Medium Movement,0,0.4133962264150943,0.48452830188679247,0.43473584905660373,Medium Priority
G0-668784,UN,CJ,PT,1,1,1,1,2097,138004,2097,High Movement,1,0.909433962264151,0.08886792452830189,0.6632641509433962,Medium Priority
G097821170,UN,CJ,PT,12,9,9,972,610,10401,610,Medium Movement,0,0.6539622641509434,0.5828301886792453,0.6326226415094339,Medium Priority
G097821441,UN,CJ,PT,13,7,7,637,530,8153,530,Medium Movement,0,0.6177358490566037,0.4171698113207547,0.557566037735849,Medium Priority
GM-3572,UN,CJ,PT,13,11,11,1573,3573,106695,3573,High Movement,3,0.9641509433962264,0.7647169811320754,0.904320754716981,High Priority
GM-3619,UN,CJ,PT,17,14,13,3094,2198,44130,2198,High Movement,1,0.9133962264150943,0.8722641509433963,0.9010566037735849,High Priority
GM-3633,UN,CJ,PT,24,16,16,6144,1418,15531,1418,High Movement,1,0.8456603773584905,0.9520754716981132,0.8775849056603773,High Priority
H3-22129,UN,CJ,PT,22,15,11,3630,1077,24663,1077,High Movement,1,0.7915094339622641,0.8977358490566038,0.823377358490566,High Priority
H3-22161,UN,CJ,PT,18,11,7,1386,1262,37276,1262,High Movement,1,0.8222641509433962,0.7324528301886792,0.7953207547169812,Medium Priority
H3-22176,UN,CJ,PT,11,9,6,594,1346,34048,1346,High Movement,1,0.8354716981132075,0.4,0.7048301886792452,Medium Priority
H5-11236,UN,CJ,PT,1,1,1,1,51,1971,51,Low Movement,0,0.18396226415094338,0.08886792452830189,0.1554339622641509,Low Priority
H5-115694,UN,CJ,PT,10,9,9,810,718,6395,718,High Movement,0,0.6945283018867925,0.500754716981132,0.6363962264150943,Medium Priority
H5-11823,UN,CJ,PT,12,2,19,456,26,1183,26,Low Movement,0,0.11188679245283019,0.3258490566037736,0.17607547169811322,Low Priority
H5-11045,UN,CJ,PT,12,2,19,456,49,2599,49,Low Movement,0,0.18037735849056605,0.3258490566037736,0.2240188679245283,Low Priority
H5-12967,UN,CJ,PT,12,2,19,456,41,1945,41,Low Movement,0,0.16018867924528302,0.3258490566037736,0.2098867924528302,Low Priority
H5-13318,UN,CJ,PT,12,2,19,456,38,1628,38,Low Movement,0,0.1488679245283019,0.3258490566037736,0.2019622641509434,Low Priority
H5-1394317,UN,CJ,PT,30,7,20,4200,1388,23988,1388,High Movement,1,0.84,0.9158490566037736,0.862754716981132,High Priority
H5-141781,UN,CJ,PT,23,4,15,1380,243,3443,243,Medium Movement,0,0.4316981132075472,0.7315094339622642,0.5216415094339623,Medium Priority
H5-15127,UN,CJ,PT,1,1,1,1,267,3502,267,Medium Movement,0,0.4550943396226415,0.08886792452830189,0.3452264150943396,Low Priority
H5-158975,UN,CJ,PT,1,1,1,1,194,2505,194,Medium Movement,0,0.3890566037735849,0.08886792452830189,0.299,Low Priority
H5-262110,UN,CJ,PT,21,6,21,2646,138,1823,138,Low Movement,0,0.3192452830188679,0.8543396226415094,0.47977358490566036,Medium Priority
H5-26231,EX,CJ,PT,17,15,20,5100,2874,10267,2874,High Movement,1,0.9456603773584905,0.9358490566037736,0.9427169811320754,High Priority
H5-26247,UN,CJ,PT,25,15,6,2250,78,1047,78,Low Movement,0,0.2358490566037736,0.8271698113207547,0.41324528301886787,Medium Priority
H5-26301,UN,CJ,PT,11,2,19,418,62,2469,62,Low Movement,0,0.20264150943396225,0.30018867924528303,0.23190566037735846,Low Priority
H5-26921,UN,CJ,PT,23,11,10,2530,52,675,52,Low Movement,0,0.18660377358490565,0.8467924528301887,0.38466037735849057,Low Priority
H5-275418,UN,CJ,PT,26,10,9,2340,120,1638,120,Low Movement,0,0.2971698113207547,0.8326415094339623,0.457811320754717,Medium Priority
H5-275012,UN,CJ,PT,20,17,7,2380,78,1160,78,Low Movement,0,0.2358490566037736,0.8381132075471698,0.41652830188679246,Medium Priority
H5-27904,UN,CJ,PT,16,4,15,960,651,6850,651,High Movement,0,0.6705660377358491,0.5771698113207547,0.6425471698113208,Medium Priority
H5-279058,UN,CJ,PT,16,4,15,960,505,5816,505,Medium Movement,0,0.6073584905660377,0.5771698113207547,0.5983018867924528,Medium Priority
H5-28664,UN,CJ,PT,12,2,19,456,40,1434,40,Low Movement,0,0.1560377358490566,0.3258490566037736,0.2069811320754717,Low Priority
H5-35481,UN,CJ,PT,20,4,15,1200,51,740,51,Low Movement,0,0.18396226415094338,0.6790566037735849,0.3324905660377358,Low Priority
H5-38111,UN,CJ,PT,9,8,8,576,58,1514,58,Low Movement,0,0.1960377358490566,0.3860377358490566,0.2530377358490566,Low Priority
H5-38296,UN,CJ,PT,10,9,9,810,382,3341,382,Medium Movement,0,0.529245283018868,0.500754716981132,0.5206981132075472,Medium Priority
H5-38811,UN,CJ,PT,18,13,7,1638,30,444,30,Low Movement,0,0.1269811320754717,0.7756603773584906,0.32158490566037734,Low Priority
H5-388171,UN,CJ,PT,15,5,17,1275,458,6124,458,Medium Movement,0,0.5775471698113207,0.7037735849056603,0.6154150943396226,Medium Priority
H5-38818,UN,CJ,PT,16,4,15,960,487,8097,487,Medium Movement,0,0.5988679245283018,0.5771698113207547,0.5923584905660377,Medium Priority
H538966111,UN,CJ,PT,16,4,15,960,383,6819,383,Medium Movement,0,0.530188679245283,0.5771698113207547,0.5442830188679245,Medium Priority
H5-394812,UN,CJ,PT,30,7,20,4200,1296,28658,1296,High Movement,1,0.8266037735849057,0.9158490566037736,0.853377358490566,High Priority
H5-395261,UN,CJ,PT,16,5,17,1360,466,7934,466,Medium Movement,0,0.5826415094339623,0.7269811320754717,0.625943396226415,Medium Priority
H5-39802,UN,CJ,PT,1,1,1,1,23,432,23,Low Movement,0,0.1018867924528302,0.08886792452830189,0.0979811320754717,Low Priority
H5-42372,EX,CJ,PT,1,1,1,1,339,711,339,Medium Movement,0,0.5020754716981132,0.08886792452830189,0.37811320754716976,Low Priority
H5-44641,EX,CJ,PT,15,8,30,3600,4010,19522,4010,High Movement,3,0.9724528301886792,0.8960377358490565,0.9495283018867924,High Priority
H5-44661,EX,CJ,PT,1,1,1,1,910,2136,910,High Movement,0,0.7539622641509434,0.08886792452830189,0.5544339622641509,Medium Priority
H5-461811,UN,CJ,PT,13,20,3,780,112,1352,112,Low Movement,0,0.2850943396226415,0.48452830188679247,0.3449245283018868,Low Priority
H5-51282,UN,CJ,PT,20,4,15,1200,212,2085,212,Medium Movement,0,0.4075471698113208,0.6790566037735849,0.489,Medium Priority
H5-51283,UN,CJ,PT,20,6,15,1800,145,1404,145,Low Movement,0,0.3264150943396226,0.7909433962264151,0.46577358490566034,Medium Priority
H5-51284,UN,CJ,PT,10,9,10,900,283,2808,283,Medium Movement,0,0.46679245283018866,0.5530188679245283,0.49266037735849055,Medium Priority
H5-515099,UN,CJ,PT,19,12,5,1140,1394,13371,1394,High Movement,1,0.8411320754716981,0.6447169811320754,0.7822075471698113,Medium Priority
H5-518727,UN,CJ,PT,17,4,15,1020,855,13330,855,High Movement,0,0.7369811320754717,0.599811320754717,0.6958301886792452,Medium Priority
H5-51093,UN,CJ,PT,19,4,15,1140,1457,19619,1457,High Movement,1,0.8513207547169811,0.6447169811320754,0.7893396226415093,Medium Priority
H5-51095,UN,CJ,PT,19,4,15,1140,663,8121,663,High Movement,0,0.6760377358490566,0.6447169811320754,0.6666415094339622,Medium Priority
H5-51098,UN,CJ,PT,19,4,15,1140,1106,12985,1106,High Movement,1,0.7958490566037736,0.6447169811320754,0.750509433962264,Medium Priority
H5-51090,UN,CJ,PT,19,4,15,1140,1184,17360,1184,High Movement,1,0.810377358490566,0.6447169811320754,0.7606792452830189,Medium Priority
H5-51002,UN,CJ,PT,19,4,15,1140,1837,21113,1837,High Movement,1,0.8856603773584906,0.6447169811320754,0.8133773584905659,High Priority
H5-51004,UN,CJ,PT,19,4,15,1140,1594,18630,1594,High Movement,1,0.8686792452830189,0.6447169811320754,0.8014905660377358,High Priority
H5-51005,UN,CJ,PT,19,4,15,1140,1496,17991,1496,High Movement,1,0.8558490566037736,0.6447169811320754,0.792509433962264,Medium Priority
H5-51006,UN,CJ,PT,19,4,15,1140,1238,12775,1238,High Movement,1,0.8186792452830188,0.6447169811320754,0.7664905660377357,Medium Priority
H5-51008,UN,CJ,PT,5,20,20,2000,763,7986,763,High Movement,0,0.7094339622641509,0.8049056603773584,0.738075471698113,Medium Priority
H5-52103,UN,CJ,PT,9,9,9,729,494,4236,494,Medium Movement,0,0.6018867924528302,0.4592452830188679,0.5590943396226414,Medium Priority
H5-52323,UN,CJ,PT,10,9,10,900,391,3213,391,Medium Movement,0,0.5337735849056604,0.5530188679245283,0.5395471698113207,Medium Priority
H5-52328,UN,CJ,PT,10,9,9,810,359,2971,359,Medium Movement,0,0.5149056603773585,0.500754716981132,0.5106603773584906,Medium Priority
H5-52425,UN,CJ,PT,15,5,17,1275,528,7614,528,Medium Movement,0,0.6166037735849057,0.7037735849056603,0.6427547169811321,Medium Priority
H5-52661,UN,CJ,PT,21,13,5,1365,39,540,39,Low Movement,0,0.15226415094339624,0.7284905660377359,0.3251320754716981,Low Priority
H5-52023,UN,CJ,PT,29,8,25,5800,1186,17401,1186,High Movement,1,0.8109433962264151,0.949811320754717,0.8526037735849056,High Priority
H5-53111,UN,CJ,PT,19,4,15,1140,565,8486,565,Medium Movement,0,0.6341509433962265,0.6447169811320754,0.6373207547169811,Medium Priority
H5-53178,UN,CJ,PT,1,1,1,1,410,914,410,Medium Movement,0,0.549433962264151,0.08886792452830189,0.41126415094339625,Medium Priority
H5-533261,UN,CJ,PT,10,9,9,810,361,3203,361,Medium Movement,0,0.5166037735849056,0.500754716981132,0.5118490566037736,Medium Priority
H5-53801,UN,CJ,PT,21,4,16,1344,176,2358,176,Medium Movement,0,0.36698113207547167,0.7188679245283018,0.4725471698113207,Medium Priority
H5-53900,UN,CJ,PT,19,4,15,1140,366,5150,366,Medium Movement,0,0.5188679245283019,0.6447169811320754,0.556622641509434,Medium Priority
H5-54111,UN,CJ,PT,21,14,4,1176,670,10208,670,High Movement,0,0.6788679245283019,0.6647169811320754,0.6746226415094339,Medium Priority
H5-54165,UN,CJ,PT,19,4,15,1140,1520,46668,1520,High Movement,1,0.859811320754717,0.6447169811320754,0.7952830188679245,Medium Priority
H5-54193,UN,CJ,PT,25,16,4,1600,809,14097,809,High Movement,0,0.7250943396226415,0.770188679245283,0.7386226415094339,Medium Priority
H5-548796,UN,CJ,PT,10,9,10,900,108,900,108,Low Movement,0,0.27943396226415096,0.5530188679245283,0.3615094339622641,Low Priority
H5-54883,UN,CJ,PT,10,9,9,810,359,3169,359,Medium Movement,0,0.5149056603773585,0.500754716981132,0.5106603773584906,Medium Priority
H5-54091,UN,CJ,PT,16,4,15,960,1244,14522,1244,High Movement,1,0.820377358490566,0.5771698113207547,0.7474150943396226,Medium Priority
H5-551413,UN,CJ,PT,21,13,5,1365,64,706,64,Low Movement,0,0.20622641509433962,0.7284905660377359,0.3629056603773585,Low Priority
H5-56384,UN,CJ,PT,20,13,3,780,376,5831,376,Medium Movement,0,0.5258490566037736,0.48452830188679247,0.5134528301886792,Medium Priority
H5-56385,UN,CJ,PT,23,16,4,1472,908,9981,908,High Movement,0,0.7532075471698113,0.7509433962264151,0.7525283018867924,Medium Priority
H5-56386,UN,CJ,PT,20,13,3,780,480,5636,480,Medium Movement,0,0.5928301886792453,0.48452830188679247,0.5603396226415094,Medium Priority
H5-56387,UN,CJ,PT,20,13,3,780,590,6954,590,Medium Movement,0,0.6454716981132076,0.48452830188679247,0.597188679245283,Medium Priority
H5-56389,UN,CJ,PT,13,20,3,780,777,10449,777,High Movement,0,0.7147169811320755,0.48452830188679247,0.6456603773584906,Medium Priority
H5-58111,UN,CJ,PT,20,14,3,840,393,4765,393,Medium Movement,0,0.5354716981132075,0.5228301886792452,0.5316792452830188,Medium Priority
H5-58847,UN,CJ,PT,1,1,1,1,289,3359,289,Medium Movement,0,0.47037735849056606,0.08886792452830189,0.3559245283018868,Low Priority
H5-59652,UN,CJ,PT,1,1,1,1,376,11486,376,Medium Movement,0,0.5258490566037736,0.08886792452830189,0.39475471698113207,Low Priority
H5-5023111,UN,CJ,PT,20,4,15,1200,34,480,34,Low Movement,0,0.13886792452830188,0.6790566037735849,0.30092452830188676,Low Priority
H5-50411,UN,CJ,PT,18,13,7,1638,56,1932,56,Low Movement,0,0.1930188679245283,0.7756603773584906,0.36781132075471695,Low Priority
H592021148,UN,CJ,PT,15,5,17,1275,2267,43330,2267,High Movement,1,0.9184905660377358,0.7037735849056603,0.8540754716981132,High Priority
H592021163,UN,CJ,PT,15,5,17,1275,1098,18333,1098,High Movement,1,0.7950943396226415,0.7037735849056603,0.7676981132075471,Medium Priority
H592021189,UN,CJ,PT,16,5,17,1360,994,18092,994,High Movement,0,0.7722641509433962,0.7269811320754717,0.7586792452830188,Medium Priority
H592021105,UN,CJ,PT,16,5,17,1360,1072,18547,1072,High Movement,1,0.79,0.7269811320754717,0.7710943396226414,Medium Priority
H592021239,UN,CJ,PT,17,7,12,1428,963,18935,963,High Movement,0,0.7664150943396226,0.7362264150943396,0.7573584905660377,Medium Priority
H5F2421188,UN,CJ,PT,20,13,5,1300,374,5359,374,Medium Movement,0,0.5249056603773585,0.7115094339622642,0.5808867924528301,Medium Priority
H5-F26051,UN,CJ,PT,22,11,10,2420,68,902,68,Low Movement,0,0.21754716981132075,0.8409433962264151,0.40456603773584904,Medium Priority
H5F2921179,UN,CJ,PT,20,4,15,1200,96,1734,96,Low Movement,0,0.2620754716981132,0.6790566037735849,0.3871698113207547,Low Priority
H5F2921170,UN,CJ,PT,20,4,15,1200,35,590,35,Low Movement,0,0.14113207547169812,0.6790566037735849,0.30250943396226415,Low Priority
H5F2921181,UN,CJ,PT,18,13,7,1638,15,204,15,Low Movement,0,0.07622641509433963,0.7756603773584906,0.2860566037735849,Low Priority
H5F2921185,UN,CJ,PT,15,5,17,1275,307,4886,307,Medium Movement,0,0.4835849056603774,0.7037735849056603,0.5496415094339622,Medium Priority
H5F2921188,UN,CJ,PT,15,5,17,1275,219,3161,219,Medium Movement,0,0.41245283018867923,0.7037735849056603,0.49984905660377354,Medium Priority
H5F2921189,UN,CJ,PT,15,5,17,1275,339,4958,339,Medium Movement,0,0.5020754716981132,0.7037735849056603,0.5625849056603773,Medium Priority
H5F2921195,UN,CJ,PT,20,4,15,1200,76,1292,76,Low Movement,0,0.23150943396226414,0.6790566037735849,0.36577358490566036,Low Priority
H5F2021169,UN,CJ,PT,21,16,7,2352,285,3773,285,Medium Movement,0,0.4683018867924528,0.8354716981132075,0.5784528301886792,Medium Priority
H5F2021193,UN,CJ,PT,21,16,7,2352,267,4007,267,Medium Movement,0,0.4550943396226415,0.8354716981132075,0.5692075471698113,Medium Priority
H5-F20541,UN,CJ,PT,18,13,7,1638,31,498,31,Low Movement,0,0.13056603773584904,0.7756603773584906,0.3240943396226415,Low Priority
H5-F40811,UN,CJ,PT,20,4,15,1200,79,1277,79,Low Movement,0,0.2381132075471698,0.6790566037735849,0.3703962264150943,Low Priority
H6-122119,EX, , ,1,1,1,1,2,20,2,Low Movement,0,0.013018867924528301,0.08886792452830189,0.03577358490566038,Low Priority
H6-715796,UN, , ,1,1,1,1,29,632,29,Low Movement,0,0.12320754716981132,0.08886792452830189,0.11290566037735848,Low Priority
H6-725658,UN, , ,1,1,1,1,10,336,10,Low Movement,0,0.054905660377358494,0.08886792452830189,0.06509433962264151,Low Priority
H6-746417,UN, , ,1,1,1,1,24,354,24,Low Movement,0,0.10528301886792453,0.08886792452830189,0.10035849056603774,Low Priority
H6-749036,UN, , ,1,1,1,1,5,15,5,Low Movement,0,0.030754716981132076,0.08886792452830189,0.048188679245283014,Low Priority
H9-515528,UN,PT, ,1,1,1,1,151,3431,151,Medium Movement,0,0.33490566037735847,0.08886792452830189,0.2610943396226415,Low Priority
HF-24576,UN,CJ,PT,15,12,12,2160,1,6,1,Low Movement,0,0.004905660377358491,0.8226415094339623,0.2502264150943396,Low Priority
HF-24583,UN,CJ,PT,15,12,12,2160,5,31,5,Low Movement,0,0.030754716981132076,0.8226415094339623,0.26832075471698114,Low Priority
HF-24584,UN,CJ,PT,15,12,12,2160,6,37,6,Low Movement,0,0.036037735849056604,0.8226415094339623,0.27201886792452834,Low Priority
HF-24585,UN,CJ,PT,15,12,12,2160,24,162,24,Low Movement,0,0.10528301886792453,0.8226415094339623,0.32049056603773585,Low Priority
HF-25612,UN,CJ,PT,15,12,11,1980,5,54,5,Low Movement,0,0.030754716981132076,0.8033962264150943,0.26254716981132076,Low Priority
HF-25613,UN,CJ,PT,15,11,12,1980,8,102,8,Low Movement,0,0.04622641509433962,0.8033962264150943,0.273377358490566,Low Priority
HF-25610,UN,CJ,PT,16,12,12,2304,6,66,6,Low Movement,0,0.036037735849056604,0.8309433962264151,0.2745094339622641,Low Priority
HF-25621,UN,CJ,PT,16,12,11,2112,6,96,6,Low Movement,0,0.036037735849056604,0.819811320754717,0.2711698113207547,Low Priority
HF-25642,UN,CJ,PT,15,12,11,1980,53,674,53,Low Movement,0,0.1879245283018868,0.8033962264150943,0.37256603773584906,Low Priority
HF-25646,UN,CJ,PT,15,11,12,1980,70,1026,70,Low Movement,0,0.2209433962264151,0.8033962264150943,0.39567924528301884,Low Priority
HF-26200,UN,CJ,PT,11,5,5,275,70,940,70,Low Movement,0,0.2209433962264151,0.2369811320754717,0.22575471698113206,Low Priority
HF-27105,UN,CJ,PT,1,1,1,1,41,328,41,Low Movement,0,0.16018867924528302,0.08886792452830189,0.13879245283018868,Low Priority
HF-49830,UN,CJ,PT,1,1,1,1,14,84,14,Low Movement,0,0.07264150943396226,0.08886792452830189,0.07750943396226415,Low Priority
HF-58589,UN,CJ,PT,22,18,10,3960,22,252,22,Low Movement,0,0.09792452830188679,0.9077358490566038,0.3408679245283019,Low Priority
HF-58594,UN,CJ,PT,25,18,11,4950,67,570,67,Low Movement,0,0.21509433962264152,0.9347169811320755,0.43098113207547173,Medium Priority
HF-72143,UN,CJ,PT,43,27,7,8127,85,1067,85,Low Movement,0,0.25,0.9671698113207547,0.4651509433962264,Medium Priority
HF-72144,UN,CJ,PT,22,14,7,2156,314,5347,314,Medium Movement,0,0.4881132075471698,0.8209433962264151,0.5879622641509434,Medium Priority
HF-81570,UN,CJ,PT,40,32,5,6400,103,1342,103,Low Movement,0,0.2732075471698113,0.9550943396226416,0.47777358490566035,Medium Priority
HF-81582,UN,CJ,PT,39,32,5,6240,90,1383,90,Low Movement,0,0.25339622641509435,0.9535849056603773,0.4634528301886792,Medium Priority
HF-86892,UN,CJ,PT,1,1,1,1,12,102,12,Low Movement,0,0.06301886792452831,0.08886792452830189,0.07077358490566038,Low Priority
HF-87109,UN,CJ,PT,1,1,1,1,18,138,18,Low Movement,0,0.08396226415094339,0.08886792452830189,0.08543396226415094,Low Priority
HF-87487,UN,CJ,PT,18,6,11,1188,64,776,64,Low Movement,0,0.20622641509433962,0.6711320754716981,0.3456981132075472,Low Priority
HF-87488,UN,CJ,PT,37,20,7,5180,244,3392,244,Medium Movement,0,0.4328301886792453,0.9369811320754717,0.5840754716981131,Medium Priority
HF-87407,UN,CJ,PT,1,1,1,1,39,320,39,Low Movement,0,0.15226415094339624,0.08886792452830189,0.13324528301886793,Low Priority
HF-88238,UN,CJ,PT,37,22,7,5698,182,3032,182,Medium Movement,0,0.3758490566037736,0.9486792452830188,0.5476981132075471,Medium Priority
HF-88242,UN,CJ,PT,36,22,7,5544,91,1478,91,Low Movement,0,0.25471698113207547,0.9447169811320755,0.4617169811320755,Medium Priority
HF-88255,UN,CJ,PT,22,14,7,2156,86,1018,86,Low Movement,0,0.25056603773584907,0.8209433962264151,0.42167924528301887,Medium Priority
HF-88256,UN,CJ,PT,22,14,7,2156,204,3148,204,Medium Movement,0,0.4007547169811321,0.8209433962264151,0.5268113207547169,Medium Priority
HF-88369,UN,CJ,PT,1,1,1,1,55,396,55,Low Movement,0,0.19056603773584907,0.08886792452830189,0.16005660377358488,Low Priority
HF-80229,UN,CJ,PT,16,7,14,1568,3,6,3,Low Movement,0,0.019245283018867923,0.7630188679245283,0.24237735849056602,Low Priority
HF-80681,UN,CJ,PT,43,27,6,6966,223,3212,223,Medium Movement,0,0.4152830188679245,0.960377358490566,0.578811320754717,Medium Priority
HF-80683,UN,CJ,PT,44,27,6,7128,72,946,72,Low Movement,0,0.22584905660377358,0.9615094339622642,0.4465471698113207,Medium Priority
HF-92096,UN,CJ,PT,15,5,5,375,1,6,1,Low Movement,0,0.004905660377358491,0.2811320754716981,0.08777358490566038,Low Priority
I2-12022,UN,CJ,PT,5,26,16,2080,13,64,13,Low Movement,0,0.0681132075471698,0.8130188679245283,0.2915849056603773,Low Priority
I2-14361,UN,CJ,PT,4,23,11,1012,155,833,155,Medium Movement,0,0.3409433962264151,0.5984905660377359,0.41820754716981134,Medium Priority
I2-15858,UN,CJ,PT,14,9,9,1134,70,587,70,Low Movement,0,0.2209433962264151,0.6358490566037736,0.3454150943396226,Low Priority
I2-15859,UN,CJ,PT,14,9,9,1134,66,551,66,Low Movement,0,0.21188679245283018,0.6358490566037736,0.33907547169811314,Low Priority
I2-16615,UN,CJ,PT,1,16,10,160,7,90,7,Low Movement,0,0.041320754716981135,0.19,0.0859245283018868,Low Priority
I2-16616,UN,CJ,PT,5,20,10,1000,8,120,8,Low Movement,0,0.04622641509433962,0.590754716981132,0.20958490566037732,Low Priority
I2-18039,UN,CJ,PT,11,7,5,385,394,13243,394,Medium Movement,0,0.5364150943396226,0.28452830188679246,0.46084905660377357,Medium Priority
I2-18030,UN,CJ,PT,11,7,5,385,333,10348,333,Medium Movement,0,0.4981132075471698,0.28452830188679246,0.4340377358490566,Medium Priority
I2-18044,UN,CJ,PT,11,7,5,385,436,14887,436,Medium Movement,0,0.5643396226415094,0.28452830188679246,0.4803962264150943,Medium Priority
I2-21041,EX,CJ,PT,14,7,24,2352,32,49,32,Low Movement,0,0.1332075471698113,0.8354716981132075,0.34388679245283016,Low Priority
I2-22111,UN,CJ,PT,21,4,11,924,1,12,1,Low Movement,0,0.004905660377358491,0.5660377358490566,0.1732452830188679,Low Priority
